Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Mean Home Ownership Income,Debt-to-income ratio,Is Loan Big,Is Payment High,Term Binary,Home Ownership digit,Years in current job_0,Years in current job_1 year,Years in current job_10+ years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_1- year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_renewable energy,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Credit Default
-0.579333974091019,-0.11095342154390785,-0.026674289431710546,-0.2155040513672129,-0.2631010871731507,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.019330600982806107,-0.3272232185438743,0.9171591450928103,-0.9578963258340452,0.21906749863985567,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.050465833499104426,-0.11095342154390785,-1.2490195281557193,-0.14449621439093244,-0.6617934256316972,1.6647792271904904,2.545731972691612,-0.2689894197656221,-0.5476958659800579,-0.4744649162373813,0.47970970605623325,-0.9578963258340452,-0.6299458592859,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.11833511062106926,-0.11095342154390785,0.1770499170222909,1.162047985972628,-0.05879573337385304,-0.3409788778582933,-0.3370990397177327,1.8635876970575873,-0.11628822739139785,0.6920649802956876,-1.8268418815911733,1.0303121864336977,0.9137147914882011,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.7994804227032646,-0.11095342154390785,1.603119362200301,0.08272886393316475,1.8454006366584386,-0.3409788778582933,-0.3370990397177327,1.952418333597746,1.6321769837376456,2.1818390366285683,0.5194778368777402,1.0303121864336977,0.25214594115644356,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,0.9919467428382966,0.721799396719689,-0.3262001855838569,1.6647792271904904,2.545731972691612,-0.2528150553088879,-0.41947508383059473,-0.04112488566788015,0.28086905194869816,-0.9578963258340452,0.08675372857350402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5135236243549223,-0.11095342154390785,0.5844983299302937,2.085149866664274,0.06929478387559487,-0.3409788778582933,-0.3370990397177327,-1.29721687451515,-0.06625522288832061,0.23155734719048243,0.6785503601637682,-0.9578963258340452,1.0460285615545528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.21728916949552854,-0.11095342154390785,-0.4341227023397134,-0.49953539927233476,0.12864186764450616,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,0.9984853699537486,0.5976491764216051,-0.713334218588977,1.0303121864336977,0.9688455290158476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-0.8415711152477163,0.9348229076485303,-0.9540916793346529,-0.3409788778582933,-0.3370990397177327,2.6183913717051808,-0.9118548426022163,-0.2942699228755667,0.28086905194869816,1.0303121864336977,-0.2550568440979041,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-0.23039849588571198,0.011721026956884288,-0.5028711358909788,-0.3409788778582933,-0.3370990397177327,-1.151390858460785,-0.6133903366477782,0.3581717911068808,0.28086905194869816,-0.9578963258340452,0.6270349563444393,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7266477176628162,-0.11095342154390785,-0.4341227023397134,1.304063659925189,-0.3249930156556272,1.6647792271904904,2.545731972691612,-0.6149411039791024,-0.2802554094128326,-0.928851453709542,-0.31565291037390697,-0.9578963258340452,-0.6961027443190759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.20734605675401982,-0.11095342154390785,0.9919467428382966,1.9573357601069694,-0.26646158724362784,1.6647792271904904,2.545731972691612,-0.496329097963052,-0.0009791883395029821,0.3042558391610237,0.28086905194869816,1.0303121864336977,0.5498519238057344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.396641831901076,-0.11095342154390785,1.1956709492922981,-1.4084357125687248,-0.18577695933790073,-0.3409788778582933,-0.3370990397177327,0.715079452657584,0.11857398848983333,0.12615711142696406,-1.1507836576255541,1.0303121864336977,0.6270349563444393,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.20734605675401982,-0.11095342154390785,0.9919467428382966,-1.5220482517307736,0.17115382484675543,-0.3409788778582933,-0.3370990397177327,-0.5480613906302255,-0.36758900508666276,-1.1039315589396346,0.28086905194869816,-0.9578963258340452,-1.3466454471453042,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-0.4341227023397134,-0.1871009165767008,0.009654064178195282,-0.3409788778582933,-0.3370990397177327,0.046539055112572614,0.41948933456927284,-0.213354069644226,0.28086905194869816,1.0303121864336977,-0.14479536904261103,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0986858527409342,-0.11095342154390785,0.9919467428382966,-1.2096137690351394,1.0577059453814595,-0.3409788778582933,-0.3370990397177327,-0.6644911411243356,0.5809458998772915,-0.5313994906872055,-0.037275994623357886,-0.9578963258340452,1.2775776591706682,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8499884825008597,-0.11095342154390785,0.1770499170222909,0.8070088010912256,-0.34182814222228924,1.6647792271904904,2.545731972691612,0.09647419617344233,-0.5540321843520127,-0.03642925066170908,0.8773910142713033,1.0303121864336977,-0.7291811868356637,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5357951925410793,-0.11095342154390785,0.5844983299302937,-0.34331815792451775,-0.60518694386201,-0.3409788778582933,-0.3370990397177327,-0.37925750760954774,-0.296215758519549,-0.07022105258111871,-0.8724067418750051,-0.9578963258340452,0.5829303663223224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0011941010093584,-0.11095342154390785,1.1956709492922981,-0.40012442750554217,0.5642997068783009,-0.3409788778582933,-0.3370990397177327,1.6506252317105876,0.735049944810306,0.2545324184706766,-0.23611664873089294,-1.0226852113116804,-0.5748151217582534,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,0.7882225363842952,-1.4084357125687248,0.298265555667909,-0.3409788778582933,-0.3370990397177327,1.0724558863682814,0.37304292537107564,0.62942856333837,0.28086905194869816,1.0303121864336977,0.9908978240269063,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.7666210395933261,-0.11095342154390785,-1.0452953217017178,-0.7835667471774566,-0.16368901227272595,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.1023005057023655,-0.686942400266622,0.5990140985207543,-0.9578963258340452,-0.13376922153708173,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5700185831134945,-0.11095342154390785,-0.23039849588571198,0.2673492400714941,-0.24649434410642407,-0.3409788778582933,-0.3370990397177327,-1.1743687254270978,-0.3764359401720337,-0.6798989477573654,-0.434957302838428,-0.9578963258340452,-0.42044905668084365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.2306973063742297,-0.11095342154390785,-1.0452953217017178,-0.6415510732248957,-0.05484796144639935,-0.3409788778582933,-0.3370990397177327,0.5288175254613836,-0.04688760824196812,-0.8956466061659039,1.0364635375573314,1.0303121864336977,-1.048939464496013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.22317063785686034,-0.11095342154390785,2.2142919815623054,0.18213983569995779,0.89666295171277,-0.3409788778582933,-0.3370990397177327,2.6129999168862694,1.916175555295734,1.6278379565254928,-2.4233638439137786,1.0303121864336977,1.4098914292370193,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,4.25153404610232,2.568003158102981,2.042560849531188,-0.3409788778582933,-0.3370990397177327,-1.187333890586861,-0.7306720031173571,1.0047439613316145,0.28086905194869816,-0.9578963258340452,1.4981006092812537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.6289491023163253,-0.11095342154390785,0.7882225363842952,-0.47113226448182266,-0.0017651108185715982,-0.3409788778582933,-0.3370990397177327,-0.7833598830841437,0.01814931995319083,0.3397246535826373,0.7183184909852752,-0.9578963258340452,1.5532313468089,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.27579883054929033,-0.11095342154390785,0.5844983299302937,-0.32911659052926173,-0.32848402058321025,-0.3409788778582933,-0.3370990397177327,-1.0262320858789136,-0.15191507408654006,1.111905060222447,0.8376228834497963,-1.0226852113116804,0.7924271689273789,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.068153466140746,-0.11095342154390785,-0.4341227023397134,0.8070088010912256,-0.6482535467069593,-0.3409788778582933,-0.3370990397177327,-1.0272590296539443,-0.6137489961782663,-0.8131375910574694,-0.594029826124456,1.0303121864336977,0.27419823616750216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.12925746931439325,-0.11095342154390785,0.1770499170222909,-0.513736966667591,0.0793762840870262,-0.3409788778582933,-0.3370990397177327,1.1660361378679576,0.7354683809292087,0.3341066617002541,-0.15658038708787891,1.0303121864336977,0.4726688912670293,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.17332353714607962,-0.11095342154390785,0.5844983299302937,0.991629177229555,-0.15076903141924114,-0.3409788778582933,-0.3370990397177327,-0.24203214567106518,0.2641299812795503,0.09974416451725181,0.4001734444132192,1.0303121864336977,0.23009364614538497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0597479871537987,-0.11095342154390785,-0.8415711152477163,0.45196961620982334,-0.40668905620392515,-0.3409788778582933,-0.3370990397177327,1.462822888851841,0.04194040214222875,-0.16220518832700548,0.6785503601637682,1.0303121864336977,-0.9166256944296617,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,0.3807741234762923,1.6591028448065912,-0.822444904729069,-0.3409788778582933,-0.3370990397177327,-0.5416429920362834,-0.7799279119710437,1.294783273587788,0.28086905194869816,1.0303121864336977,1.8950419194803085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.035601382127960074,-0.11095342154390785,-0.6378469087937149,-1.905490571402688,-0.5461987484501399,-0.3409788778582933,-0.3370990397177327,-1.2082578700031121,-0.7683910304070127,-0.9587022762487724,-1.309856180911582,-0.9578963258340452,-1.2253578245844818,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.473790129342872,-0.11095342154390785,0.9919467428382966,-0.25810875355298124,0.3287058135878619,-0.3409788778582933,-0.3370990397177327,1.931237618237737,0.9519194075787221,2.8571719712660997,-0.9917111343395261,1.0303121864336977,-0.17787381155919896,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.057923168055235966,-0.11095342154390785,-0.4341227023397134,0.3099539422572624,-0.13448855049527922,-0.3409788778582933,-0.3370990397177327,1.356277472192402,0.24745231311185786,0.6491334602392664,-1.8666100124126803,1.0303121864336977,0.7593487264107909,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.0667724782599808,-0.11095342154390785,-0.026674289431710546,-0.6415510732248957,-0.5219574712427176,-0.3409788778582933,-0.3370990397177327,-0.8049257023597892,-0.1961497495133945,-0.36646531109544683,0.3206371827702052,-0.9578963258340452,1.6304143793476047,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.17169745321016117,-0.11095342154390785,-0.6378469087937149,-0.6273495058296397,-0.25468352388981974,1.6647792271904904,2.545731972691612,0.14640933723431201,0.17733437490145212,1.3216154736230512,-2.6222044980213135,1.0303121864336977,1.1673161841153752,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.1472715172733063,-0.11095342154390785,0.3807741234762923,-0.7977683145727129,-0.5057422427473087,-0.3409788778582933,-0.3370990397177327,-1.0055648424064199,-0.26865875126038696,-0.9734599862681672,-0.47472543365993497,-0.9578963258340452,0.009570696034799205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.61215726056255,-0.11095342154390785,1.1956709492922981,-0.47113226448182266,0.26782529774795616,-0.3409788778582933,-0.3370990397177327,0.5302295731520509,0.02843089316051375,-0.12346619952609418,-0.15658038708787891,1.0303121864336977,-0.6850765968135465,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,0.3807741234762923,-0.0024805404383715026,0.17376392198887358,-0.3409788778582933,-0.3370990397177327,-0.1075025111420383,-0.07289042420234877,-0.17897531334904498,0.28086905194869816,1.0303121864336977,-0.10069077902049382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,1.1956709492922981,-0.49953539927233476,0.08407445894283885,-0.3409788778582933,-0.3370990397177327,-0.783103147140386,-0.3830711414860618,-0.09914951824413688,0.28086905194869816,-1.0226852113116804,0.009570696034799205,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.4950686044937886,-0.11095342154390785,0.7882225363842952,-0.45693069708656664,0.6517053349249822,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,0.6386303076974463,0.36420903611481503,0.8773910142713033,-0.9578963258340452,1.2224469216430216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.42127363391981354,-0.11095342154390785,0.1770499170222909,-0.9113808537347615,-0.2659395678152042,-0.3409788778582933,-0.3370990397177327,0.715079452657584,0.0639979632672413,0.8695767536539759,-0.554261695302949,1.0303121864336977,1.8399111819526621,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.20734605675401982,-0.11095342154390785,-0.8415711152477163,0.6081868575576406,-0.6054153273619454,1.6647792271904904,2.545731972691612,-0.8323964483418616,-0.5757908625349519,-0.7904140716526058,0.28086905194869816,-1.0226852113116804,-0.927651841935191,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5750905749664863,-0.11095342154390785,-1.2490195281557193,-1.8202811670311514,-0.8202915745868216,-0.3409788778582933,-0.3370990397177327,-0.863846601452178,-0.7331826198307733,-0.7520104853521353,0.5990140985207543,-0.9578963258340452,-0.5417366792416657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,1.3993951557462996,1.2330558229489084,2.268171121253025,-0.3409788778582933,-0.3370990397177327,-0.7927307450312991,4.082718225796967,2.7751660599083263,0.28086905194869816,1.0303121864336977,3.8907746179811102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.3438237560120192,-0.11095342154390785,-0.026674289431710546,-1.621459223497566,-0.5507990446631231,-0.3409788778582933,-0.3370990397177327,-1.223918762572331,-0.6392138228429148,-1.20379765344588,-2.6222044980213135,-0.9578963258340452,-0.23300454908684548,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8612372565114553,-0.11095342154390785,-0.8415711152477163,0.054325729142652664,-0.06890985979956085,-0.3409788778582933,-0.3370990397177327,2.049464520338151,0.3677228090021702,-0.3946391211324732,0.4399415752347262,-0.9578963258340452,-1.0158610219794253,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.03530606833168798,-0.11095342154390785,-1.0452953217017178,-1.7918780322406394,-0.731646150397634,-0.3409788778582933,-0.3370990397177327,0.09955502749853454,-0.766358626400914,1.0906070014444567,-0.27588477955239993,-0.9578963258340452,1.1342377415987872,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.6626763081279934,-0.11095342154390785,-0.026674289431710546,0.9206213402532745,-0.09073679715052382,-0.3409788778582933,-0.3370990397177327,0.7677103211279094,-0.40249853272082897,1.0172377044730339,1.1159997992003454,1.0303121864336977,0.27419823616750216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.9138011103600554,-0.11095342154390785,-0.6378469087937149,1.5170871708540303,4.947109575494535,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,9.381135693107908,2.1270845784316093,0.20133279030568416,1.0303121864336977,0.15291061360667954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.988332366632523,-0.11095342154390785,-0.8415711152477163,-0.826171449363225,-0.6201623762149129,-0.3409788778582933,-0.3370990397177327,-0.5031326004726306,-0.4511566756903689,-0.7255136878173128,0.8376228834497963,-0.9578963258340452,0.2852243836730315,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8512128245078283,-0.11095342154390785,-0.6378469087937149,-1.1954122016398834,-0.3471135889350785,-0.3409788778582933,-0.3370990397177327,-0.43599615117999607,-0.09333401744016528,-0.9140937436901473,0.7183184909852752,-1.0226852113116804,-0.48660594171401916,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5332651892650238,-0.11095342154390785,0.1770499170222909,-0.7267604775964324,0.05914803123561058,-0.3409788778582933,-0.3370990397177327,-0.5056999599102076,-0.3382387001750607,-0.0739943307110776,-0.832638611053498,1.0303121864336977,-0.5968674167693122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.07743875313030323,-0.11095342154390785,-1.0452953217017178,-1.4084357125687248,0.950039438269086,-0.3409788778582933,-0.3370990397177327,1.7926002086085873,-0.7967251333155655,-1.4718681019231816,0.6785503601637682,-0.9578963258340452,-1.8538482323996515,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.2630375316546924,-0.11095342154390785,-1.2490195281557193,-0.1586977817861887,-0.5638821565879903,-0.3409788778582933,-0.3370990397177327,0.8203411895982348,-0.6658741812758568,-0.8478517498530912,-1.4291605733761032,1.0303121864336977,-0.9717564319573082,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.628045182976188,-0.11095342154390785,0.1770499170222909,1.1762495533678843,-0.5534743942337943,-0.3409788778582933,-0.3370990397177327,-0.23715416273966916,-0.4369896242360925,0.056141839459949064,-0.23611664873089294,1.0303121864336977,1.0239762665434942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.943041956793868,-0.11095342154390785,-0.6378469087937149,-0.5989463710391275,0.24691189439673455,-0.3409788778582933,-0.3370990397177327,1.8012008627244698,1.2072252166977697,0.701120847807589,-0.753102349410484,1.0303121864336977,-0.19992610657025756,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.40118653747232114,-0.11095342154390785,-0.23039849588571198,-0.9539855559205298,-0.4756282469701206,-0.3409788778582933,-0.3370990397177327,0.20456002849542765,-0.24827493461098513,-0.2934314166244647,1.0364635375573314,-0.9578963258340452,-0.012481598976259708,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.17347419036943582,-0.11095342154390785,-0.23039849588571198,-0.4853338318770787,-0.5669490207299792,-0.3409788778582933,-0.3370990397177327,-1.5474060517070138,-0.31887108552870824,0.14133407457190983,-1.4689287041976102,1.0303121864336977,0.2852243836730315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.40091033989616814,-0.11095342154390785,-0.026674289431710546,-0.31491502313400543,-0.29693447137785717,-0.3409788778582933,-0.3370990397177327,0.8326645148986037,0.13202372088313366,-0.5495950763361184,-1.3893924425545963,1.0303121864336977,-0.40942290917531404,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.6932278109483008,-0.11095342154390785,-0.23039849588571198,-0.4853338318770787,-0.027246184168499978,-0.3409788778582933,-0.3370990397177327,-0.5154559257729996,0.7064767355480946,-0.6181010370511498,0.5592459676992473,1.0303121864336977,-0.12274307403155274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4076455098565184,-0.11095342154390785,-0.026674289431710546,-0.1871009165767008,-0.4978466988924013,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.16620167871764577,-0.30273883601169665,0.24110092112719117,1.0303121864336977,-0.7402073343411928,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-1.2490195281557193,1.9715373275022257,-0.5060032524615206,-0.3409788778582933,-0.3370990397177327,-1.1506206506295118,-0.1918458351475384,-0.3993347561386443,0.28086905194869816,1.0303121864336977,-0.3983967616697847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-1.0452953217017178,-0.25810875355298124,0.01232941374886638,-0.3409788778582933,-0.3370990397177327,0.5357493959428411,-0.3346521048701806,-0.9912363187915291,0.28086905194869816,-0.9578963258340452,-1.1922793820678939,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5120230847718006,-0.11095342154390785,-0.6378469087937149,1.360869929506213,0.06537963816241765,-0.3409788778582933,-0.3370990397177327,1.1537128125675886,0.5002475055174895,0.5706492751361215,-0.633797956945963,-0.9578963258340452,0.009570696034799205,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20719540353066362,-0.11095342154390785,-0.23039849588571198,-1.0533965276873225,-0.11054090921634524,-0.3409788778582933,-0.3370990397177327,-0.7508827861987966,-0.33232081792200857,-0.6212035101802271,-0.1168122562663719,-1.0226852113116804,-0.6961027443190759,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4033518929908669,-0.11095342154390785,-0.4341227023397134,-0.04508524262413988,0.4059320627802825,-0.3409788778582933,-0.3370990397177327,-1.1554986335609079,-0.6875730828703814,-1.0526149763721937,0.8376228834497963,-1.0226852113116804,-1.4679330697061261,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-0.8415711152477163,0.22474453788572568,-0.501044067891496,1.6647792271904904,2.545731972691612,0.2863304265822503,-0.2909554187390582,-0.1723511139653394,0.28086905194869816,-0.9578963258340452,-0.08966463151496483,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.37951758217958875,-0.11095342154390785,0.1770499170222909,-0.7551636123869445,0.017810617747314482,-0.3409788778582933,-0.3370990397177327,0.7469147096835369,0.1672321314593732,0.07467282760930273,-1.9063781432341873,1.0303121864336977,0.5167734812891466,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,0.3807741234762923,-0.5847448036438715,-0.4376513335523016,-0.3409788778582933,-0.3370990397177327,-0.6612819418273645,-0.2703324957359977,0.6041895251802005,0.28086905194869816,1.0303121864336977,0.9578193815103184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6232744975699086,-0.11095342154390785,-0.8415711152477163,-0.38592286011028615,-0.8080893704474192,-0.3409788778582933,-0.3370990397177327,-1.5483046275101657,-0.6866166574557467,-0.09814331074281452,-0.832638611053498,-0.9578963258340452,0.7262702838942033,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4173485216602815,-0.11095342154390785,0.5844983299302937,2.0567467318737616,0.32834692523082065,-0.3409788778582933,-0.3370990397177327,-0.5074971115165113,-0.0025333796382843543,0.24036166282705318,0.5990140985207543,1.0303121864336977,-0.7622596293522516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
